run_label,frame,time_s,phase,actual_any_finger_box_clearance_m,actual_left_finger_box_clearance_m,actual_right_finger_box_clearance_m,actual_contact_source,target_to_any_finger_box_surface_m,target_to_left_finger_box_surface_m,target_to_right_finger_box_surface_m,tiny_minclamp_proxy_any_clearance_m,tiny_minclamp_proxy_gripper_center_clearance_m,tiny_minclamp_proxy_finger_span_clearance_m,tiny_minclamp_proxy_effective_radius_m,small_proxy_any_clearance_m,small_proxy_gripper_center_clearance_m,small_proxy_finger_span_clearance_m,small_proxy_effective_radius_m,accepted_nominal_proxy_any_clearance_m,accepted_nominal_proxy_gripper_center_clearance_m,accepted_nominal_proxy_finger_span_clearance_m,accepted_nominal_proxy_effective_radius_m,inflated_proxy_any_clearance_m,inflated_proxy_gripper_center_clearance_m,inflated_proxy_finger_span_clearance_m,inflated_proxy_effective_radius_m
c15_true0p1_tabletop_curve,14,0.4669000000000001,unknown,0.08193762600421906,0.08193762600421906,0.09542620182037354,left_tip_box,0.042401038110256195,0.042401041835546494,0.042401038110256195,0.12121407116018236,0.1219700500369072,0.12121407116018236,0.012,0.11521407116018235,0.11597005277872086,0.11521407116018235,0.018,0.10021407116018236,0.10097005218267441,0.10021407116018236,0.033,0.08521407116018236,0.08597005158662796,0.08521407116018236,0.048
c15_true0p1_tabletop_curve,15,0.5002500000000001,unknown,0.08191478252410889,0.08191478252410889,0.09544683992862701,left_tip_box,0.042401038110256195,0.042401041835546494,0.042401038110256195,0.12122338438592851,0.1219821497797966,0.12122338438592851,0.012,0.11522338438592851,0.11598215252161026,0.11522338438592851,0.018,0.10022338438592851,0.10098215192556381,0.10022338438592851,0.033,0.08522338438592851,0.08598215132951736,0.08522338438592851,0.048
c15_true0p1_tabletop_curve,16,0.5336000000000001,unknown,0.08189209550619125,0.08189209550619125,0.09546700865030289,left_tip_box,0.042401038110256195,0.042401041835546494,0.042401038110256195,0.12123284662328661,0.12199430912733078,0.12123284662328661,0.012,0.1152328466232866,0.11599431186914444,0.1152328466232866,0.018,0.1002328466232866,0.10099431127309799,0.1002328466232866,0.033,0.0852328466232866,0.08599431067705154,0.0852328466232866,0.048
c15_true0p1_tabletop_curve,17,0.5669500000000001,unknown,0.08187015354633331,0.08187015354633331,0.09548807889223099,left_tip_box,0.042401038110256195,0.042401041835546494,0.042401038110256195,0.12124171281419695,0.1220061257481575,0.12124171281419695,0.012,0.11524171281419694,0.11600612848997116,0.11524171281419694,0.018,0.10024171281419694,0.10100612789392471,0.10024171281419694,0.033,0.08524171281419694,0.08600612729787827,0.08524171281419694,0.048
c15_true0p1_tabletop_curve,18,0.6003000000000001,unknown,0.08184923231601715,0.08184923231601715,0.09550998359918594,left_tip_box,0.042401038110256195,0.042401041835546494,0.042401038110256195,0.12125011706911028,0.12201767414808273,0.12125011706911028,0.012,0.11525011706911027,0.11601767688989639,0.11525011706911027,0.018,0.10025011706911027,0.10101767629384995,0.10025011706911027,0.033,0.08525011706911027,0.0860176756978035,0.08525011706911027,0.048
c15_true0p1_tabletop_curve,19,0.63365,unknown,0.08182904869318008,0.08182904869318008,0.0955299660563469,left_tip_box,0.042401038110256195,0.042401041835546494,0.042401038110256195,0.12125414038263262,0.12202539294958115,0.12125414038263262,0.012,0.11525414038263261,0.1160253956913948,0.11525414038263261,0.018,0.10025414038263261,0.10102539509534836,0.10025414038263261,0.033,0.08525414038263261,0.08602539449930191,0.08525414038263261,0.048
c15_true0p1_tabletop_curve,20,0.667,unknown,0.08180510252714157,0.08180510252714157,0.09555061906576157,left_tip_box,0.042401038110256195,0.042401041835546494,0.042401038110256195,0.12126114392839372,0.12203563004732132,0.12126114392839372,0.012,0.11526114392839372,0.11603563278913498,0.11526114392839372,0.018,0.10026114392839372,0.10103563219308853,0.10026114392839372,0.033,0.08526114392839372,0.08603563159704208,0.08526114392839372,0.048
c15_true0p1_tabletop_curve,21,0.7003500000000001,unknown,0.08177818357944489,0.08177818357944489,0.09557275474071503,left_tip_box,0.042401038110256195,0.042401041835546494,0.042401038110256195,0.12127144063077867,0.12204880267381668,0.12127144063077867,0.012,0.11527144063077867,0.11604880541563034,0.11527144063077867,0.018,0.10027144063077867,0.10104880481958389,0.10027144063077867,0.033,0.08527144063077867,0.08604880422353745,0.08527144063077867,0.048
c15_true0p1_tabletop_curve,22,0.7337000000000001,unknown,0.08175469189882278,0.08175469189882278,0.09559500217437744,left_tip_box,0.042401038110256195,0.042401041835546494,0.042401038110256195,0.12128133500181139,0.12206170707941055,0.12128133500181139,0.012,0.11528133500181138,0.11606170982122421,0.11528133500181138,0.018,0.10028133500181138,0.10106170922517776,0.10028133500181138,0.033,0.08528133500181138,0.08606170862913132,0.08528133500181138,0.048
c15_true0p1_tabletop_curve,23,0.7670500000000001,unknown,0.08173375576734543,0.08173375576734543,0.09561657160520554,left_tip_box,0.042401038110256195,0.042401041835546494,0.042401038110256195,0.12128807032667101,0.12207185477018356,0.12128807032667101,0.012,0.115288070326671,0.11607185751199722,0.115288070326671,0.018,0.100288070326671,0.10107185691595078,0.100288070326671,0.033,0.085288070326671,0.08607185631990433,0.085288070326671,0.048
c15_true0p1_tabletop_curve,24,0.8004000000000001,unknown,0.08168678730726242,0.08168678730726242,0.09562107175588608,left_tip_box,0.04240047559142113,0.04240155220031738,0.04240047559142113,0.12127014422975481,0.12205808609724045,0.12127014422975481,0.012,0.1152701442297548,0.11605808883905411,0.1152701442297548,0.018,0.1002701442297548,0.10105808824300766,0.1002701442297548,0.033,0.0852701442297548,0.08605808764696121,0.0852701442297548,0.048
c15_true0p1_tabletop_curve,25,0.8337500000000001,unknown,0.07914428412914276,0.07914428412914276,0.0939892828464508,left_tip_box,0.042400337755680084,0.04240170121192932,0.042400337755680084,0.11885624552331865,0.11972706764936447,0.11885624552331865,0.012,0.11285624552331865,0.11372707039117813,0.11285624552331865,0.018,0.09785624552331865,0.09872706979513168,0.09785624552331865,0.033,0.08285624552331865,0.08372706919908524,0.08285624552331865,0.048
c15_true0p1_tabletop_curve,26,0.8671000000000001,unknown,0.07661431282758713,0.07661431282758713,0.09241092950105667,left_tip_box,0.04240028187632561,0.042401768267154694,0.04240028187632561,0.11643759334646166,0.11740071326494217,0.11643759334646166,0.012,0.11043759334646165,0.11140071600675583,0.11043759334646165,0.018,0.09543759334646165,0.09640071541070938,0.09543759334646165,0.033,0.08043759334646165,0.08140071481466293,0.08043759334646165,0.048
c15_true0p1_tabletop_curve,27,0.9004500000000001,unknown,0.0741010457277298,0.0741010457277298,0.09088877588510513,left_tip_box,0.04240020364522934,0.04240182042121887,0.04240020364522934,0.11401336813531816,0.11507903784513474,0.11401336813531816,0.012,0.10801336813531816,0.1090790405869484,0.10801336813531816,0.018,0.09301336813531816,0.09407903999090195,0.09301336813531816,0.033,0.07801336813531816,0.0790790393948555,0.07801336813531816,0.048
c15_true0p1_tabletop_curve,28,0.9338000000000002,unknown,0.07160980254411697,0.07160980254411697,0.08942478150129318,left_tip_box,0.04240022227168083,0.04240183159708977,0.04240022227168083,0.11158289933763445,0.1127622202038765,0.11158289933763445,0.012,0.10558289933763444,0.10676222294569016,0.10558289933763444,0.018,0.09058289933763444,0.09176222234964371,0.09058289933763444,0.033,0.07558289933763444,0.07676222175359726,0.07558289933763444,0.048
c15_true0p1_tabletop_curve,29,0.9671500000000002,unknown,0.0691431388258934,0.0691431388258934,0.08802424371242523,left_tip_box,0.04240018129348755,0.04240180924534798,0.04240018129348755,0.10914924169145525,0.1104540303349495,0.10914924169145525,0.012,0.10314924169145524,0.10445403307676315,0.10314924169145524,0.018,0.08814924169145524,0.0894540324807167,0.08814924169145524,0.033,0.07314924169145524,0.07445403188467026,0.07314924169145524,0.048
c15_true0p1_tabletop_curve,30,1.0005000000000002,unknown,0.06670467555522919,0.06670467555522919,0.08668879419565201,left_tip_box,0.04239990934729576,0.042402107268571854,0.04239990934729576,0.10671405667625368,0.10815629363059998,0.10671405667625368,0.012,0.10071405667625367,0.10215629637241364,0.10071405667625367,0.018,0.08571405667625367,0.08715629577636719,0.08571405667625367,0.033,0.07071405667625368,0.07215629518032074,0.07071405667625368,0.048
c15_true0p1_tabletop_curve,31,1.0338500000000002,unknown,0.0643039122223854,0.0643039122223854,0.08542328327894211,left_tip_box,0.04240023344755173,0.042401790618896484,0.04240023344755173,0.10427660668455065,0.10586986690759659,0.10427660668455065,0.012,0.09827660668455064,0.09986986964941025,0.09827660668455064,0.018,0.08327660668455064,0.0848698690533638,0.08327660668455064,0.033,0.06827660668455064,0.06986986845731735,0.06827660668455064,0.048
c15_true0p1_tabletop_curve,32,1.0672000000000001,unknown,0.061947017908096313,0.061947017908096313,0.08422902971506119,left_tip_box,0.04239998385310173,0.04240204021334648,0.04239998385310173,0.10183596039377153,0.10359447449445724,0.10183596039377153,0.012,0.09583596039377153,0.0975944772362709,0.09583596039377153,0.018,0.08083596039377153,0.08259447664022446,0.08083596039377153,0.033,0.06583596039377153,0.06759447604417801,0.06583596039377153,0.048
c15_true0p1_tabletop_curve,33,1.1005500000000001,unknown,0.05964077636599541,0.05964077636599541,0.08311101794242859,left_tip_box,0.04240008071064949,0.04240196570754051,0.04240008071064949,0.09939409220777452,0.10133319348096848,0.09939409220777452,0.012,0.09339409220777452,0.09533319622278214,0.09339409220777452,0.018,0.07839409220777452,0.08033319562673569,0.07839409220777452,0.033,0.06339409220777452,0.06533319503068924,0.06339409220777452,0.048
c15_true0p1_tabletop_curve,34,1.1339000000000001,unknown,0.0573919340968132,0.0573919340968132,0.08207221329212189,left_tip_box,0.042399920523166656,0.04240211471915245,0.042399920523166656,0.09695243263803423,0.09908828139305115,0.09695243263803423,0.012,0.09095243263803422,0.09308828413486481,0.09095243263803422,0.018,0.07595243263803422,0.07808828353881836,0.07595243263803422,0.033,0.060952432638034224,0.06308828294277191,0.060952432638034224,0.048
c15_true0p1_tabletop_curve,35,1.1672500000000001,unknown,0.055210839956998825,0.055210839956998825,0.08111530542373657,left_tip_box,0.04239979013800621,0.042402222752571106,0.04239979013800621,0.0945118310507387,0.09686142951250076,0.0945118310507387,0.012,0.08851183105073869,0.09086143225431442,0.08851183105073869,0.018,0.07351183105073869,0.07586143165826797,0.07351183105073869,0.033,0.05851183105073869,0.06086143106222153,0.05851183105073869,0.048
c15_true0p1_tabletop_curve,36,1.2006000000000001,unknown,0.05296347662806511,0.05296347662806511,0.08024369180202484,left_tip_box,0.042399924248456955,0.042402103543281555,0.042399924248456955,0.09207226509414614,0.09465394914150238,0.09207226509414614,0.012,0.08607226509414613,0.08865395188331604,0.08607226509414613,0.018,0.07107226509414613,0.07365395128726959,0.07107226509414613,0.033,0.05607226509414613,0.058653950691223145,0.05607226509414613,0.048
c15_true0p1_tabletop_curve,37,1.23395,unknown,0.05051393061876297,0.05051393061876297,0.07945995777845383,left_tip_box,0.04239979013800621,0.042402226477861404,0.04239979013800621,0.08963490450941027,0.09246797114610672,0.08963490450941027,0.012,0.08363490450941026,0.08646797388792038,0.08363490450941026,0.018,0.06863490450941026,0.07146797329187393,0.06863490450941026,0.033,0.05363490450941026,0.056467972695827484,0.05363490450941026,0.048
c15_true0p1_tabletop_curve,38,1.2673,unknown,0.0480877049267292,0.0480877049267292,0.07876718044281006,left_tip_box,0.04239964857697487,0.04240235686302185,0.04239964857697487,0.08720114255510271,0.09030603617429733,0.08720114255510271,0.012,0.0812011425551027,0.08430603891611099,0.0812011425551027,0.018,0.0662011425551027,0.06930603832006454,0.0662011425551027,0.033,0.051201142555102705,0.0543060377240181,0.051201142555102705,0.048
c15_true0p1_tabletop_curve,39,1.30065,unknown,0.04569000378251076,0.04569000378251076,0.07816796749830246,left_tip_box,0.042399607598781586,0.04240246117115021,0.042399607598781586,0.084771634882316,0.088170126080513,0.084771634882316,0.012,0.07877163488231599,0.08217012882232666,0.07877163488231599,0.018,0.06377163488231599,0.06717012822628021,0.06377163488231599,0.033,0.04877163488231599,0.052170127630233765,0.04877163488231599,0.048
c15_true0p1_tabletop_curve,40,1.334,unknown,0.043332964181900024,0.043332964181900024,0.07767088711261749,left_tip_box,0.042399682104587555,0.04240234196186066,0.042399682104587555,0.08235476339422167,0.08607052266597748,0.08235476339422167,0.012,0.07635476339422166,0.08007052540779114,0.07635476339422166,0.018,0.06135476339422166,0.06507052481174469,0.06135476339422166,0.033,0.04635476339422166,0.05007052421569824,0.04635476339422166,0.048
c15_true0p1_tabletop_curve,41,1.3673500000000003,unknown,0.04101007431745529,0.04101007431745529,0.07722702622413635,left_tip_box,0.04239968955516815,0.04240228608250618,0.04239968955516815,0.0799375119265169,0.08399796485900879,0.0799375119265169,0.012,0.07393751192651689,0.07799796760082245,0.07393751192651689,0.018,0.05893751192651689,0.062997967004776,0.05893751192651689,0.033,0.04393751192651689,0.04799796640872955,0.04393751192651689,0.048
c15_true0p1_tabletop_curve,42,1.4007000000000003,unknown,0.03874310106039047,0.03874310106039047,0.0767795667052269,left_tip_box,0.0423995703458786,0.042402490973472595,0.0423995703458786,0.0775304901059717,0.0819605216383934,0.0775304901059717,0.012,0.07153049010597169,0.07596052438020706,0.07153049010597169,0.018,0.05653049010597169,0.060960523784160614,0.05653049010597169,0.033,0.04153049010597169,0.045960523188114166,0.04153049010597169,0.048
c15_true0p1_tabletop_curve,43,1.4340500000000003,unknown,0.036544546484947205,0.036544546484947205,0.07643064856529236,left_tip_box,0.04239959269762039,0.04240245744585991,0.04239959269762039,0.0751355754788965,0.07996124029159546,0.0751355754788965,0.012,0.0691355754788965,0.07396124303340912,0.0691355754788965,0.018,0.0541355754788965,0.05896124243736267,0.0541355754788965,0.033,0.0391355754788965,0.04396124184131622,0.0391355754788965,0.048
c15_true0p1_tabletop_curve,44,1.4674000000000003,unknown,0.03442506492137909,0.03442506492137909,0.0761820524930954,left_tip_box,0.042399462312459946,0.04240256920456886,0.042399462312459946,0.0727530288156122,0.07800275832414627,0.0727530288156122,0.012,0.0667530288156122,0.07200276106595993,0.0667530288156122,0.018,0.051753028815612195,0.05700276046991348,0.051753028815612195,0.033,0.036753028815612196,0.042002759873867035,0.036753028815612196,0.048
c15_true0p1_tabletop_curve,45,1.5007500000000003,unknown,0.032399896532297134,0.032399896532297134,0.07603388279676437,left_tip_box,0.04239959642291069,0.04240243509411812,0.04239959642291069,0.07038207525573671,0.07608548551797867,0.07038207525573671,0.012,0.0643820752557367,0.07008548825979233,0.0643820752557367,0.018,0.04938207525573671,0.05508548766374588,0.04938207525573671,0.033,0.03438207525573671,0.04008548706769943,0.03438207525573671,0.048
c15_true0p1_tabletop_curve,46,1.5341000000000002,unknown,0.030487824231386185,0.030487824231386185,0.07588066160678864,left_tip_box,0.042399607598781586,0.04240240901708603,0.042399607598781586,0.0680261867698282,0.07421599328517914,0.0680261867698282,0.012,0.0620261867698282,0.0682159960269928,0.0620261867698282,0.018,0.0470261867698282,0.05321599543094635,0.0470261867698282,0.033,0.0320261867698282,0.0382159948348999,0.0320261867698282,0.048
c15_true0p1_tabletop_curve,47,1.5674500000000002,unknown,0.02871817722916603,0.02871817722916603,0.07572658360004425,left_tip_box,0.04239949584007263,0.042402561753988266,0.04239949584007263,0.06569109285436571,0.0723969116806984,0.06569109285436571,0.012,0.059691092854365704,0.06639691442251205,0.059691092854365704,0.018,0.044691092854365705,0.05139691382646561,0.044691092854365705,0.033,0.029691092854365705,0.03639691323041916,0.029691092854365705,0.048
c15_true0p1_tabletop_curve,48,1.6008000000000002,unknown,0.027116231620311737,0.027116231620311737,0.07567655295133591,left_tip_box,0.04239938035607338,0.04240265116095543,0.04239938035607338,0.0633780899103731,0.0706334188580513,0.0633780899103731,0.012,0.05737808991037309,0.06463342159986496,0.05737808991037309,0.018,0.04237808991037309,0.04963342100381851,0.04237808991037309,0.033,0.02737808991037309,0.034633420407772064,0.02737808991037309,0.048
c15_true0p1_tabletop_curve,49,1.6341500000000002,unknown,0.02571123279631138,0.02571123279631138,0.0757284089922905,left_tip_box,0.042399339377880096,0.042402707040309906,0.042399339377880096,0.061088831966742876,0.06892707943916321,0.061088831966742876,0.012,0.05508883196674287,0.06292708218097687,0.05508883196674287,0.018,0.04008883196674287,0.04792708158493042,0.04008883196674287,0.033,0.025088831966742872,0.03292708098888397,0.025088831966742872,0.048
c15_true0p1_tabletop_curve,50,1.6675000000000002,unknown,0.024535132572054863,0.024535132572054863,0.0758831724524498,left_tip_box,0.04239937290549278,0.04240267723798752,0.04239937290549278,0.05882713372074068,0.06728378683328629,0.05882713372074068,0.012,0.052827133720740674,0.061283789575099945,0.052827133720740674,0.018,0.037827133720740674,0.0462837889790535,0.037827133720740674,0.033,0.022827133720740675,0.03128378838300705,0.022827133720740675,0.048
c15_true0p1_tabletop_curve,51,1.7008500000000002,unknown,0.023620842024683952,0.023620842024683952,0.0761396661400795,left_tip_box,0.04239926487207413,0.04240277037024498,0.04239926487207413,0.05659683222137392,0.06570741534233093,0.05659683222137392,0.012,0.050596832221373914,0.05970741808414459,0.050596832221373914,0.018,0.035596832221373914,0.044707417488098145,0.035596832221373914,0.033,0.020596832221373915,0.029707416892051697,0.020596832221373915,0.048
c15_true0p1_tabletop_curve,52,1.7342000000000002,unknown,0.02268100343644619,0.02268100343644619,0.07649721950292587,left_tip_box,0.04239915683865547,0.04240288585424423,0.04239915683865547,0.05440215939842165,0.0642027035355568,0.05440215939842165,0.012,0.04840215939842164,0.05820270627737045,0.04840215939842164,0.018,0.033402159398421644,0.043202705681324005,0.033402159398421644,0.033,0.018402159398421644,0.028202705085277557,0.018402159398421644,0.048
c15_true0p1_tabletop_curve,53,1.7675500000000002,unknown,0.021939804777503014,0.021939804777503014,0.07695501297712326,left_tip_box,0.04239911586046219,0.04240284487605095,0.04239911586046219,0.05224706405960024,0.06277503073215485,0.05224706405960024,0.012,0.04624706405960023,0.056775033473968506,0.04624706405960023,0.018,0.031247064059600232,0.04177503287792206,0.031247064059600232,0.033,0.016247064059600233,0.02677503228187561,0.016247064059600233,0.048
c15_true0p1_tabletop_curve,54,1.8009000000000002,unknown,0.02149108611047268,0.02149108611047268,0.07751129567623138,left_tip_box,0.042399078607559204,0.04240301251411438,0.042399078607559204,0.05013599420152605,0.06142847239971161,0.05013599420152605,0.012,0.044135994201526044,0.05542847514152527,0.044135994201526044,0.018,0.029135994201526044,0.04042847454547882,0.029135994201526044,0.033,0.014135994201526045,0.025428473949432373,0.014135994201526045,0.048
c15_true0p1_tabletop_curve,55,1.8342500000000002,unknown,0.021352026611566544,0.021352026611566544,0.07816413789987564,left_tip_box,0.04239911213517189,0.04240293800830841,0.04239911213517189,0.0480797216296196,0.06016862392425537,0.048079723363742236,0.012,0.04207972336374223,0.05416862666606903,0.04207972336374223,0.018,0.02707972336374223,0.03916862607002258,0.02707972336374223,0.033,0.012079723179340363,0.024168625473976135,0.012079723363742231,0.048
c15_true0p1_tabletop_curve,56,1.8676000000000004,unknown,0.02153123915195465,0.02153123915195465,0.07890764623880386,left_tip_box,0.04239905998110771,0.042402975261211395,0.04239905998110771,0.04609435597620905,0.058997415006160736,0.04609435597620905,0.012,0.04009435597620904,0.052997417747974396,0.04009435597620904,0.018,0.025094355976209043,0.03799741715192795,0.025094355976209043,0.033,0.010094355791807175,0.0229974165558815,0.010094355976209043,0.048
c15_true0p1_tabletop_curve,57,1.9009500000000004,unknown,0.021898332983255386,0.021898332983255386,0.07972634583711624,left_tip_box,0.04239906370639801,0.04240299016237259,0.04239906370639801,0.04418674856424332,0.057922154664993286,0.044186750298365954,0.012,0.03818675029836595,0.051922157406806946,0.03818675029836595,0.018,0.02318675029836595,0.0369221568107605,0.02318675029836595,0.033,0.00818675011396408,0.02192215621471405,0.00818675029836595,0.048
c15_true0p1_tabletop_curve,58,1.9343000000000004,unknown,0.0222921259701252,0.0222921259701252,0.08055955171585083,left_tip_box,0.04239906370639801,0.04240299388766289,0.04239906370639801,0.04236186295747757,0.05694757401943207,0.04236186469160021,0.012,0.0363618646916002,0.05094757676124573,0.0363618646916002,0.018,0.021361864691600202,0.03594757616519928,0.021361864691600202,0.033,0.006361864507198334,0.020947575569152832,0.0063618646916002025,0.048
c15_true0p1_tabletop_curve,59,1.9676500000000003,unknown,0.02271611988544464,0.02271611988544464,0.08139778673648834,left_tip_box,0.042399078607559204,0.04240301996469498,0.042399078607559204,0.040633074939250946,0.056076064705848694,0.04063307667337358,0.012,0.03463307667337358,0.050076067447662354,0.03463307667337358,0.018,0.01963307667337358,0.035076066851615906,0.01963307667337358,0.033,0.00463307648897171,0.020076066255569458,0.004633076673373579,0.048
c15_true0p1_tabletop_curve,60,2.0010000000000003,unknown,0.023168418556451797,0.023168418556451797,0.08102807402610779,left_tip_box,0.04239901155233383,0.04240303114056587,0.04239901155233383,0.03901026397943497,0.05531250685453415,0.039010265713557604,0.012,0.0330102657135576,0.04931250959634781,0.0330102657135576,0.018,0.0180102657135576,0.03431250900030136,0.0180102657135576,0.033,0.003010265529155731,0.019312508404254913,0.0030102657135576,0.048
c15_true0p1_tabletop_curve,61,2.0343500000000003,unknown,0.023648124188184738,0.023648124188184738,0.08007434755563736,left_tip_box,0.042398903518915176,0.04240310564637184,0.042398903518915176,0.03750202804803848,0.05465969443321228,0.03750202978216112,0.012,0.031502029782161114,0.04865969717502594,0.031502029782161114,0.018,0.016502029782161115,0.03365969657897949,0.016502029782161115,0.033,0.0015020295977592468,0.018659695982933044,0.0015020297821611156,0.048
c15_true0p1_tabletop_curve,62,2.0677000000000003,unknown,0.024153277277946472,0.024153277277946472,0.07913345098495483,left_tip_box,0.04239893704652786,0.04240315407514572,0.04239893704652786,0.0361189991235733,0.05412305146455765,0.03611900085769594,0.012,0.03011900085769594,0.04812305420637131,0.03011900085769594,0.018,0.015119000857695936,0.03312305361032486,0.015119000857695936,0.033,0.00011900067329406738,0.018123053014278412,0.00011900085769593616,0.048
c15_true0p1_tabletop_curve,63,2.1010500000000003,unknown,0.02468666061758995,0.02468666061758995,0.07820595800876617,left_box_2,0.042398907244205475,0.042403120547533035,0.042398907244205475,0.034873193001374606,0.053703948855400085,0.034873193001374606,0.012,0.028873193001374604,0.047703951597213745,0.028873193001374604,0.018,0.0138731930013746,0.0327039510011673,0.0138731930013746,0.033,-0.0011268071830272675,0.01770395040512085,-0.0011268069986253987,0.048
c15_true0p1_tabletop_curve,64,2.1344000000000003,unknown,0.02524661272764206,0.02524661272764206,0.07729228585958481,left_box_2,0.04239897057414055,0.042403098195791245,0.04239897057414055,0.03377533704042435,0.05340343713760376,0.033775338774546984,0.012,0.027775338774546982,0.04740343987941742,0.027775338774546982,0.018,0.01277533877454698,0.03240343928337097,0.01277533877454698,0.033,-0.002224661409854889,0.017403438687324524,-0.00222466122545302,0.048
c15_true0p1_tabletop_curve,65,2.1677500000000003,unknown,0.02533036656677723,0.02533036656677723,0.0764092355966568,left_box_0,0.04239896684885025,0.042403098195791245,0.04239896684885025,0.0328357070684433,0.05322481691837311,0.032835708802565935,0.012,0.026835708802565934,0.04722481966018677,0.026835708802565934,0.018,0.01183570880256593,0.03222481906414032,0.01183570880256593,0.033,-0.0031642913818359375,0.017224818468093872,-0.0031642911974340687,0.048
c15_true0p1_tabletop_curve,66,2.2011000000000003,unknown,0.025197196751832962,0.025197196751832962,0.07558164745569229,left_box_0,0.04240008816123009,0.04240008816123009,0.042401932179927826,0.03207632899284363,0.053139738738536835,0.032076330726966265,0.012,0.026076330726966263,0.047139741480350494,0.026076330726966263,0.018,0.01107633072696626,0.03213974088430405,0.01107633072696626,0.033,-0.003923669457435608,0.0171397402882576,-0.003923669273033739,0.048
c15_true0p1_tabletop_curve,67,2.2344500000000003,unknown,0.025141624733805656,0.025141624733805656,0.07379408925771713,left_box_0,0.04240003973245621,0.04240003973245621,0.04240202158689499,0.031762994825839996,0.052229687571525574,0.031762996559962633,0.012,0.02576299655996263,0.04622969031333923,0.02576299655996263,0.018,0.010762996559962629,0.031229689717292786,0.010762996559962629,0.033,-0.0042370036244392395,0.016229689121246338,-0.004237003440037371,0.048
c15_true0p1_tabletop_curve,68,2.2678000000000003,unknown,0.025073103606700897,0.025073103606700897,0.07200776040554047,left_box_0,0.0424000546336174,0.0424000546336174,0.04240201786160469,0.03146082162857056,0.05132289230823517,0.031460823362693194,0.012,0.025460823362693192,0.04532289505004883,0.025460823362693192,0.018,0.010460823362693189,0.03032289445400238,0.010460823362693189,0.033,-0.004539176821708679,0.015322893857955933,-0.00453917663730681,0.048
c15_true0p1_tabletop_curve,69,2.3011500000000003,unknown,0.025020483881235123,0.025020483881235123,0.07022422552108765,left_box_0,0.04240008816123009,0.04240008816123009,0.04240204393863678,0.031168671196326613,0.05041911453008652,0.031168671196326613,0.012,0.025168671196326615,0.04441911727190018,0.025168671196326615,0.018,0.010168671196326612,0.02941911667585373,0.010168671196326612,0.033,-0.004831328988075256,0.014419116079807281,-0.004831328803673388,0.048
c15_true0p1_tabletop_curve,70,2.3345000000000002,unknown,0.024985289201140404,0.024985289201140404,0.06841395050287247,left_box_0,0.04240010678768158,0.04240010678768158,0.04240196570754051,0.030887270217761397,0.04951918125152588,0.030887270217761397,0.012,0.0248872702177614,0.04351918399333954,0.0248872702177614,0.018,0.009887270217761396,0.02851918339729309,0.009887270217761396,0.033,-0.005112729966640472,0.013519182801246643,-0.005112729782238604,0.048
c15_true0p1_tabletop_curve,71,2.3678500000000002,unknown,0.024965079501271248,0.024965079501271248,0.06656309962272644,left_box_0,0.04240013659000397,0.04240013659000397,0.04240197315812111,0.030615037178620696,0.048623643815517426,0.030615037178620696,0.012,0.024615037178620697,0.042623646557331085,0.024615037178620697,0.018,0.009615037178620695,0.027623645961284637,0.009615037178620695,0.033,-0.005384963005781174,0.01262364536523819,-0.005384962821379305,0.048
c15_true0p1_tabletop_curve,72,2.4012000000000002,unknown,0.024961477145552635,0.024961477145552635,0.06472943723201752,left_box_0,0.04240023344755173,0.04240023344755173,0.04240179434418678,0.030354315286502242,0.0477340966463089,0.030354315286502242,0.012,0.024354315286502243,0.04173409566283226,0.024354315286502243,0.018,0.00935431528650224,0.026734095066785812,0.00935431528650224,0.033,-0.005645684897899628,0.011734094470739365,-0.005645684713497759,0.048
c15_true0p1_tabletop_curve,73,2.43455,unknown,0.024971788749098778,0.024971788749098778,0.06291510909795761,left_box_0,0.04240015149116516,0.04240015149116516,0.04240195080637932,0.030103267973288893,0.046850331127643585,0.030103267973288893,0.012,0.024103267973288895,0.040850333869457245,0.024103267973288895,0.018,0.009103267973288892,0.025850333273410797,0.009103267973288892,0.033,-0.005896732211112976,0.01085033267736435,-0.005896732026711107,0.048
c15_true0p1_tabletop_curve,74,2.4679,unknown,0.024995366111397743,0.024995366111397743,0.06112416088581085,left_box_0,0.04240012541413307,0.04240012541413307,0.042401909828186035,0.029862081503495574,0.045974090695381165,0.029862081503495574,0.012,0.023862081503495575,0.039974093437194824,0.023862081503495575,0.018,0.008862081503495572,0.024974092841148376,0.008862081503495572,0.033,-0.006137918680906296,0.009974092245101929,-0.006137918496504427,0.048
c15_true0p1_tabletop_curve,75,2.50125,unknown,0.024977728724479675,0.024977728724479675,0.059311576187610626,left_tip_box,0.042400188744068146,0.042400188744068146,0.04240191727876663,0.029631016647443175,0.045105189085006714,0.029631016647443175,0.012,0.023631016647443177,0.039105191826820374,0.023631016647443177,0.018,0.008631016647443174,0.024105191230773926,0.008631016647443174,0.033,-0.0063689835369586945,0.009105190634727478,-0.006368983352556826,0.048
